AirlineCode,AirlineName,AirportCode,AirportName,Count_Arrivals,Count_ArrFlights_Delayed15PlusMin,Count_Airline_Delay,Count_Weather_Delay,Count_NAS_Delay,Count_Security_Delay,Count_LateAircraft_Delay,Count_Arrivals_Cancelled,Count_Arrivals_Diverted,TotalMinutes_Arrivals_Delay,TotalMinutes_Airline_Delay,TotalMinutes_Weather_Delay,TotalMinutes_NAS_Delay,TotalMinutes_Security_Delay,TotalMinutes_LateAircraft_Delay
YV,Mesa Airlines Inc. (American Airlines),BRO,"Brownsville, TX: Brownsville South Padre Island International",56,11,5.619999885559082,0,0.4000000059604645,0,4.980000019073486,2,0,784,291,0,12,0,481
YV,Mesa Airlines Inc. (American Airlines),BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",78,19,9.960000038146973,1.1399999856948853,2.7300000190734863,0,5.170000076293945,1,1,2306,1036,156,71,0,1043
YV,Mesa Airlines Inc. (American Airlines),BTV,"Burlington, VT: Burlington International",30,4,2,1,0.6200000047683716,0,0.3799999952316284,0,1,857,788,23,36,0,10
YV,Mesa Airlines Inc. (American Airlines),BUF,"Buffalo, NY: Buffalo Niagara International",25,1,0,0,0,0,1,0,0,71,0,0,0,0,71
YV,Mesa Airlines Inc. (American Airlines),BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",25,10,4.980000019073486,0,1.5499999523162842,0,3.4700000286102295,0,0,448,174,0,86,0,188
YV,Mesa Airlines Inc. (American Airlines),BZN,"Bozeman, MT: Bozeman Yellowstone International",29,2,0.10000000149011612,0,1,0,0.8999999761581421,1,0,69,5,0,21,0,43
YV,Mesa Airlines Inc. (American Airlines),CHS,"Charleston, SC: Charleston AFB/International",20,3,1.8600000143051147,0,0.28999999165534973,0,0.8500000238418579,0,0,178,62,0,9,0,107
YV,Mesa Airlines Inc. (American Airlines),CLE,"Cleveland, OH: Cleveland-Hopkins International",43,9,3.569999933242798,0,0.38999998569488525,0,5.039999961853027,0,0,851,125,0,14,0,712
YV,Mesa Airlines Inc. (American Airlines),CLT,"Charlotte, NC: Charlotte Douglas International",86,13,6.53000020980835,0,2.059999942779541,0,4.420000076293945,0,0,962,541,0,79,0,342
YV,Mesa Airlines Inc. (American Airlines),CMH,"Columbus, OH: John Glenn Columbus International",48,8,5.340000152587891,0,1.809999942779541,0,0.8600000143051147,0,1,560,378,0,57,0,125
YV,Mesa Airlines Inc. (American Airlines),COS,"Colorado Springs, CO: City of Colorado Springs Municipal",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),CRP,"Corpus Christi, TX: Corpus Christi International",127,27,20.3700008392334,0,2.0799999237060547,0,4.550000190734863,2,0,1703,1274,0,86,0,343
YV,Mesa Airlines Inc. (American Airlines),CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",76,13,4.940000057220459,0,1.0499999523162842,0,7.010000228881836,0,0,919,194,0,30,0,695
YV,Mesa Airlines Inc. (American Airlines),DCA,"Washington, DC: Ronald Reagan Washington National",7,3,0.75,0,0.6000000238418579,0,1.649999976158142,0,0,104,29,0,30,0,45
YV,Mesa Airlines Inc. (American Airlines),DEN,"Denver, CO: Denver International",463,69,19.34000015258789,0,14.40999984741211,0,35.25,15,1,6653,2439,0,484,0,3730
YV,Mesa Airlines Inc. (American Airlines),DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",168,62,20.059999465942383,1.600000023841858,14.550000190734863,0,25.790000915527344,4,0,5141,1391,230,581,0,2939
YV,Mesa Airlines Inc. (American Airlines),DSM,"Des Moines, IA: Des Moines International",28,8,2.7100000381469727,0,1.0099999904632568,0,4.28000020980835,0,0,512,167,0,31,0,314
YV,Mesa Airlines Inc. (American Airlines),DTW,"Detroit, MI: Detroit Metro Wayne County",105,19,6.929999828338623,1.75,3.130000114440918,0,7.190000057220459,1,0,883,285,53,89,0,456
YV,Mesa Airlines Inc. (American Airlines),ECP,"Panama City, FL: Northwest Florida Beaches International",58,13,6.980000019073486,1,1.9500000476837158,0,3.069999933242798,2,0,684,309,40,70,0,265
YV,Mesa Airlines Inc. (American Airlines),ELP,"El Paso, TX: El Paso International",160,52,24.809999465942383,0.9900000095367432,8.65999984741211,0,17.540000915527344,1,0,5330,1549,150,259,0,3372
YV,Mesa Airlines Inc. (American Airlines),GJT,"Grand Junction, CO: Grand Junction Regional",28,3,0.3799999952316284,0,0,0,2.619999885559082,1,0,253,31,0,0,0,222
YV,Mesa Airlines Inc. (American Airlines),GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",30,5,3.549999952316284,1,0.44999998807907104,0,0,1,0,262,182,59,21,0,0
YV,Mesa Airlines Inc. (American Airlines),HRL,"Harlingen/San Benito, TX: Valley International",85,16,8.3100004196167,1,1.5499999523162842,0,5.139999866485596,2,2,804,393,60,41,0,310
YV,Mesa Airlines Inc. (American Airlines),IAD,"Washington, DC: Washington Dulles International",850,143,43.029998779296875,5.170000076293945,45.2599983215332,0,49.540000915527344,1,0,17200,5559,909,3091,0,7641
YV,Mesa Airlines Inc. (American Airlines),IAH,"Houston, TX: George Bush Intercontinental/Houston",2638,488,155.77000427246094,11.130000114440918,127.43000030517578,0,193.6699981689453,32,19,48307,16540,1888,5907,0,23972
YV,Mesa Airlines Inc. (American Airlines),ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",114,30,7.25,0.5199999809265137,6.840000152587891,0,15.390000343322754,2,1,3012,1416,134,223,0,1239
YV,Mesa Airlines Inc. (American Airlines),IDA,"Idaho Falls, ID: Idaho Falls Regional",56,16,3.8499999046325684,1.4700000286102295,1.4600000381469727,0,9.229999542236328,1,0,2125,365,125,37,0,1598
YV,Mesa Airlines Inc. (American Airlines),IND,"Indianapolis, IN: Indianapolis International",30,4,1.3600000143051147,0,1.690000057220459,0,0.949999988079071,0,0,183,56,0,87,0,40
YV,Mesa Airlines Inc. (American Airlines),JAX,"Jacksonville, FL: Jacksonville International",38,5,0.4099999964237213,1,0,0,3.5899999141693115,0,1,555,42,28,0,0,485
YV,Mesa Airlines Inc. (American Airlines),LBB,"Lubbock, TX: Lubbock Preston Smith International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20,6,4.659999847412109,0,0,0,1.340000033378601,1,0,1146,274,0,0,0,872
YV,Mesa Airlines Inc. (American Airlines),LGA,"New York, NY: LaGuardia",132,22,8.130000114440918,1.75,6.179999828338623,0,5.949999809265137,0,0,2595,696,124,336,0,1439
YV,Mesa Airlines Inc. (American Airlines),LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",60,14,5.329999923706055,0.27000001072883606,4.349999904632568,0,4.050000190734863,2,0,869,411,8,89,0,361
YV,Mesa Airlines Inc. (American Airlines),MAF,"Midland/Odessa, TX: Midland International Air and Space Port",141,28,16.149999618530273,0,6.139999866485596,0,5.710000038146973,1,0,1687,902,0,244,0,541
YV,Mesa Airlines Inc. (American Airlines),MCI,"Kansas City, MO: Kansas City International",60,12,5.670000076293945,0.7699999809265137,2.440000057220459,0,3.119999885559082,0,0,767,361,17,113,0,276
YV,Mesa Airlines Inc. (American Airlines),MEM,"Memphis, TN: Memphis International",71,13,6.550000190734863,0,2.4700000286102295,0,3.9800000190734863,1,0,946,516,0,113,0,317
YV,Mesa Airlines Inc. (American Airlines),MFE,"Mission/McAllen/Edinburg, TX: McAllen International",94,19,7.320000171661377,0,1.6299999952316284,0,10.050000190734863,0,0,1669,548,0,77,0,1044
YV,Mesa Airlines Inc. (American Airlines),MKE,"Milwaukee, WI: General Mitchell International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),MOB,"Mobile, AL: Mobile Regional",45,13,7.710000038146973,0,1.899999976158142,0,3.390000104904175,1,0,605,336,0,48,0,221
YV,Mesa Airlines Inc. (American Airlines),MSP,"Minneapolis, MN: Minneapolis-St Paul International",99,26,15.260000228881836,1,4.199999809265137,0,5.539999961853027,3,0,1455,883,61,134,0,377
YV,Mesa Airlines Inc. (American Airlines),MSY,"New Orleans, LA: Louis Armstrong New Orleans International",27,6,3.7200000286102295,0,0.5799999833106995,0,1.7000000476837158,0,0,459,264,0,29,0,166
YV,Mesa Airlines Inc. (American Airlines),OKC,"Oklahoma City, OK: Will Rogers World",186,41,21.09000015258789,0,3.2899999618530273,0,16.6200008392334,2,0,3693,1258,0,95,0,2340
YV,Mesa Airlines Inc. (American Airlines),OMA,"Omaha, NE: Eppley Airfield",25,4,2,0.6299999952316284,1.1399999856948853,0,0.23000000417232513,0,0,335,280,22,25,0,8
YV,Mesa Airlines Inc. (American Airlines),ORF,"Norfolk, VA: Norfolk International",48,5,1.690000057220459,0.7400000095367432,0.1599999964237213,0,2.4100000858306885,0,0,247,50,28,13,0,156
YV,Mesa Airlines Inc. (American Airlines),PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",25,9,0.5099999904632568,0.9200000166893005,5.71999979019165,0,1.8600000143051147,0,0,805,112,22,381,0,290
YV,Mesa Airlines Inc. (American Airlines),PHL,"Philadelphia, PA: Philadelphia International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93,20,5.199999809265137,0,2.5,0,12.300000190734863,2,1,1767,438,0,67,0,1262
YV,Mesa Airlines Inc. (American Airlines),PIT,"Pittsburgh, PA: Pittsburgh International",80,14,8.210000038146973,0,1.4700000286102295,0,4.320000171661377,0,0,921,315,0,55,0,551
YV,Mesa Airlines Inc. (American Airlines),PNS,"Pensacola, FL: Pensacola International",41,8,4.340000152587891,0,1.75,0,1.909999966621399,0,0,630,346,0,64,0,220
YV,Mesa Airlines Inc. (American Airlines),PVD,"Providence, RI: Rhode Island Tf Green International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),PWM,"Portland, ME: Portland International Jetport",18,3,1.3300000429153442,0,0.019999999552965164,0,1.659999966621399,0,0,409,157,0,2,0,250
YV,Mesa Airlines Inc. (American Airlines),RAP,"Rapid City, SD: Rapid City Regional",28,7,3.640000104904175,1,1.2100000381469727,0,1.149999976158142,1,0,372,132,142,22,0,76
YV,Mesa Airlines Inc. (American Airlines),RDU,"Raleigh/Durham, NC: Raleigh-Durham International",66,9,4.960000038146973,0,0.5799999833106995,0,3.4600000381469727,0,0,1809,838,0,14,0,957
YV,Mesa Airlines Inc. (American Airlines),RIC,"Richmond, VA: Richmond International",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),RNO,"Reno, NV: Reno/Tahoe International",7,3,2.880000114440918,0,0,0,0.12999999523162842,0,0,169,165,0,0,0,4
YV,Mesa Airlines Inc. (American Airlines),ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",21,3,0.9700000286102295,0,0,0,2.0299999713897705,0,0,532,248,0,0,0,284
YV,Mesa Airlines Inc. (American Airlines),SAT,"San Antonio, TX: San Antonio International",142,31,15.460000038146973,0.1899999976158142,6.239999771118164,0,9.119999885559082,1,0,2102,756,25,295,0,1026
YV,Mesa Airlines Inc. (American Airlines),SAV,"Savannah, GA: Savannah/Hilton Head International",90,14,8.100000381469727,0,0.949999988079071,0,4.949999809265137,0,0,1174,651,0,70,0,453
YV,Mesa Airlines Inc. (American Airlines),SDF,"Louisville, KY: Louisville Muhammad Ali International",114,25,6.230000019073486,0,1.7000000476837158,0,17.06999969482422,2,1,4313,549,0,89,0,3675
YV,Mesa Airlines Inc. (American Airlines),SHV,"Shreveport, LA: Shreveport Regional",6,2,1.4900000095367432,0,0.23000000417232513,0,0.2800000011920929,0,0,132,102,0,15,0,15
YV,Mesa Airlines Inc. (American Airlines),SLC,"Salt Lake City, UT: Salt Lake City International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YV,Mesa Airlines Inc. (American Airlines),SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30,11,3.059999942779541,0.75,4.980000019073486,0,2.2100000381469727,2,0,767,241,18,243,0,265
YV,Mesa Airlines Inc. (American Airlines),STL,"St. Louis, MO: St Louis Lambert International",34,6,3.9000000953674316,0,1.149999976158142,0,0.949999988079071,0,0,209,136,0,35,0,38
YV,Mesa Airlines Inc. (American Airlines),SYR,"Syracuse, NY: Syracuse Hancock International",20,2,0.1599999964237213,0,0,0,1.840000033378601,0,0,191,14,0,0,0,177
YV,Mesa Airlines Inc. (American Airlines),TUL,"Tulsa, OK: Tulsa International",115,25,11.010000228881836,0,1.3200000524520874,0,12.670000076293945,3,0,2505,1565,0,44,0,896
YV,Mesa Airlines Inc. (American Airlines),TUS,"Tucson, AZ: Tucson International",41,5,2.509999990463257,0,1.1399999856948853,0,1.350000023841858,1,0,337,195,0,35,0,107
YV,Mesa Airlines Inc. (American Airlines),XNA,"Fayetteville, AR: Northwest Arkansas National",54,15,8.3100004196167,0,1.1799999475479126,0,5.510000228881836,0,1,888,390,0,40,0,458
YX,Republic Airline (American Airlines),ALB,"Albany, NY: Albany International",50,2,1,0.9900000095367432,0.009999999776482582,0,0,2,0,226,16,207,3,0,0
YX,Republic Airline (American Airlines),ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",154,11,2.009999990463257,0.7099999785423279,6.039999961853027,0,2.240000009536743,0,0,519,52,20,157,0,290
YX,Republic Airline (American Airlines),AUS,"Austin, TX: Austin - Bergstrom International",35,5,3.0999999046325684,0,1.7100000381469727,0,0.1899999976158142,0,0,249,178,0,65,0,6
YX,Republic Airline (American Airlines),AVL,"Asheville, NC: Asheville Regional",115,3,0.46000000834465027,0,1.9500000476837158,0,0.5899999737739563,0,0,159,51,0,92,0,16
YX,Republic Airline (American Airlines),BDL,"Hartford, CT: Bradley International",42,3,1,0,1,0,1,0,0,172,86,0,25,0,61
YX,Republic Airline (American Airlines),BGR,"Bangor, ME: Bangor International",35,2,0.07999999821186066,0.9900000095367432,0.009999999776482582,0,0.9200000166893005,2,0,944,8,836,10,0,90
YX,Republic Airline (American Airlines),BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",68,8,3.5199999809265137,0,1.840000033378601,0,2.640000104904175,0,0,431,138,0,69,0,224
YX,Republic Airline (American Airlines),BNA,"Nashville, TN: Nashville International",394,22,8.119999885559082,1,4.25,0,8.630000114440918,0,0,977,383,22,119,0,453
YX,Republic Airline (American Airlines),BOS,"Boston, MA: Logan International",2057,226,63.810001373291016,6.690000057220459,128.6300048828125,1,25.8799991607666,0,0,11588,4297,332,4903,20,2036
YX,Republic Airline (American Airlines),BTV,"Burlington, VT: Burlington International",113,8,2.880000114440918,0,1.0399999618530273,0,4.079999923706055,4,0,483,171,0,37,0,275
YX,Republic Airline (American Airlines),BUF,"Buffalo, NY: Buffalo Niagara International",344,41,15.59000015258789,1.8600000143051147,6.849999904632568,1,15.699999809265137,0,1,2125,586,336,287,29,887
YX,Republic Airline (American Airlines),BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",57,6,2.950000047683716,0,1,0,2.049999952316284,0,0,318,206,0,34,0,78
YX,Republic Airline (American Airlines),CAE,"Columbia, SC: Columbia Metropolitan",26,3,0.9700000286102295,0,0.4300000071525574,0,1.600000023841858,0,0,155,33,0,7,0,115
YX,Republic Airline (American Airlines),CHO,"Charlottesville, VA: Charlottesville Albemarle",52,4,2,0,0,0,2,0,0,233,88,0,0,0,145
YX,Republic Airline (American Airlines),CHS,"Charleston, SC: Charleston AFB/International",337,21,4.190000057220459,0,13.84000015258789,0,2.9700000286102295,0,1,964,314,0,345,0,305
YX,Republic Airline (American Airlines),CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",24,1,1,0,0,0,0,0,0,19,19,0,0,0,0
YX,Republic Airline (American Airlines),CLE,"Cleveland, OH: Cleveland-Hopkins International",313,17,7.010000228881836,0,4.860000133514404,0,5.130000114440918,0,0,836,385,0,160,0,291
YX,Republic Airline (American Airlines),CLT,"Charlotte, NC: Charlotte Douglas International",211,22,7.239999771118164,0.3499999940395355,5.050000190734863,0,9.350000381469727,0,0,1679,554,11,201,0,913
YX,Republic Airline (American Airlines),CMH,"Columbus, OH: John Glenn Columbus International",911,71,22.440000534057617,2.950000047683716,18.489999771118164,0,27.1299991607666,0,1,3552,1336,123,674,0,1419
YX,Republic Airline (American Airlines),CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",442,11,3,0,4,0,4,1,3,379,156,0,87,0,136
YX,Republic Airline (American Airlines),DAY,"Dayton, OH: James M Cox/Dayton International",52,3,0,0,2,0,1,0,1,53,0,0,34,0,19
YX,Republic Airline (American Airlines),DCA,"Washington, DC: Ronald Reagan Washington National",2350,206,46.31999969482422,4.289999961853027,90.22000122070312,1.7200000286102295,63.45000076293945,3,1,9641,2370,145,2576,33,4517
YX,Republic Airline (American Airlines),DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YX,Republic Airline (American Airlines),DLH,"Duluth, MN: Duluth International",50,3,3,0,0,0,0,1,1,129,129,0,0,0,0
YX,Republic Airline (American Airlines),DSM,"Des Moines, IA: Des Moines International",124,8,2.130000114440918,0,2.180000066757202,0,3.690000057220459,0,0,440,132,0,89,0,219
YX,Republic Airline (American Airlines),DTW,"Detroit, MI: Detroit Metro Wayne County",372,20,4.760000228881836,0.1899999976158142,9.779999732971191,0,5.28000020980835,1,0,932,156,3,309,0,464
YX,Republic Airline (American Airlines),ECP,"Panama City, FL: Northwest Florida Beaches International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YX,Republic Airline (American Airlines),EWR,"Newark, NJ: Newark Liberty International",1768,111,21.84000015258789,4.570000171661377,58.630001068115234,0,25.950000762939453,9,1,8525,1280,317,4142,0,2786
YX,Republic Airline (American Airlines),EYW,"Key West, FL: Key West International",164,28,2.5999999046325684,1.2799999713897705,21.760000228881836,0,2.359999895095825,2,1,1871,193,75,1325,0,278
YX,Republic Airline (American Airlines),FSD,"Sioux Falls, SD: Joe Foss Field",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YX,Republic Airline (American Airlines),GRB,"Green Bay, WI: Green Bay Austin Straubel International",66,8,1.2100000381469727,0,3.049999952316284,0,3.740000009536743,0,0,297,39,0,112,0,146
YX,Republic Airline (American Airlines),GRR,"Grand Rapids, MI: Gerald R. Ford International",154,8,2.7200000286102295,0,3.2799999713897705,0,2,0,0,208,56,0,76,0,76
YX,Republic Airline (American Airlines),GSO,"Greensboro/High Point, NC: Piedmont Triad International",116,6,2.690000057220459,0,1,0,2.309999942779541,0,0,290,100,0,18,0,172
YX,Republic Airline (American Airlines),GSP,"Greer, SC: Greenville-Spartanburg International",174,13,4.710000038146973,0,4.369999885559082,0,3.9200000762939453,0,0,450,121,0,154,0,175
YX,Republic Airline (American Airlines),HHH,"Hilton Head, SC: Hilton Head Airport",32,4,1,0.7200000286102295,2.2799999713897705,0,0,0,1,131,18,29,84,0,0
YX,Republic Airline (American Airlines),HPN,"White Plains, NY: Westchester County",19,4,0.7200000286102295,0,2.2799999713897705,0,1,0,0,111,13,0,52,0,46
YX,Republic Airline (American Airlines),HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YX,Republic Airline (American Airlines),IAD,"Washington, DC: Washington Dulles International",637,68,8.619999885559082,1.6799999475479126,43.4900016784668,0,14.220000267028809,1,1,6112,946,124,3644,0,1398
YX,Republic Airline (American Airlines),IAH,"Houston, TX: George Bush Intercontinental/Houston",13,3,2,0,1,0,0,0,0,416,392,0,24,0,0
YX,Republic Airline (American Airlines),ILM,"Wilmington, NC: Wilmington International",75,6,0.15000000596046448,0,2.130000114440918,0,3.7200000286102295,0,1,235,9,0,55,0,171
YX,Republic Airline (American Airlines),IND,"Indianapolis, IN: Indianapolis International",1016,79,27.06999969482422,2.609999895095825,22.5,0,26.81999969482422,1,2,4299,1695,263,578,0,1763
YX,Republic Airline (American Airlines),JAX,"Jacksonville, FL: Jacksonville International",63,3,1,0,0,0,2,1,0,326,154,0,0,0,172
YX,Republic Airline (American Airlines),JFK,"New York, NY: John F. Kennedy International",1389,155,24.360000610351562,7.389999866485596,98.5199966430664,0,24.729999542236328,3,1,10116,1177,991,6049,0,1899
YX,Republic Airline (American Airlines),LEX,"Lexington, KY: Blue Grass",147,9,2.7100000381469727,0.8299999833106995,2.450000047683716,0,3,0,0,579,246,34,84,0,215
YX,Republic Airline (American Airlines),LGA,"New York, NY: LaGuardia",3028,342,92,18.709999084472656,172.10000610351562,0.05000000074505806,59.150001525878906,1,8,22316,7626,1663,7961,6,5060
YX,Republic Airline (American Airlines),LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",50,4,2.259999990463257,0,0.7400000095367432,0,1,1,0,166,67,0,48,0,51
