year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",75.00,7.00,0.36,0.06,4.78,0.00,1.80,0.00,0.00,297.00,42.00,1.00,155.00,0.00,99.00
2024,3,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",151.00,8.00,1.74,0.00,4.95,0.00,1.31,0.00,0.00,277.00,72.00,0.00,161.00,0.00,44.00
2024,3,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",18.00,1.00,0.90,0.00,0.10,0.00,0.00,0.00,0.00,73.00,66.00,0.00,7.00,0.00,0.00
2024,3,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",18.00,2.00,0.03,0.00,0.08,0.00,1.89,0.00,0.00,137.00,2.00,0.00,6.00,0.00,129.00
2024,3,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",300.00,40.00,6.79,1.98,11.06,0.00,20.17,11.00,0.00,2047.00,254.00,145.00,293.00,0.00,1355.00
2024,3,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",62.00,7.00,4.26,0.00,1.03,0.00,1.71,0.00,1.00,353.00,229.00,0.00,44.00,0.00,80.00
2024,3,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",427.00,48.00,21.79,1.00,9.79,0.00,15.42,3.00,0.00,2418.00,1196.00,70.00,296.00,0.00,856.00
2024,3,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",29.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,96.00,28.00,0.00,68.00,0.00,0.00
2024,3,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",116.00,25.00,6.83,1.00,5.97,0.00,11.20,1.00,0.00,2021.00,568.00,25.00,292.00,0.00,1136.00
2024,3,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",31.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,6.00,1.00,0.00,0.00,0.00,5.00,0.00,0.00,147.00,18.00,0.00,0.00,0.00,129.00
2024,3,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31.00,2.00,1.95,0.00,0.05,0.00,0.00,0.00,0.00,101.00,99.00,0.00,2.00,0.00,0.00
2024,3,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",96.00,16.00,4.74,0.00,6.00,0.00,5.26,0.00,0.00,651.00,154.00,0.00,253.00,0.00,244.00
2024,3,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",137.00,12.00,4.63,0.00,2.61,0.00,4.75,5.00,0.00,743.00,403.00,0.00,76.00,0.00,264.00
2024,3,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",86.00,6.00,2.22,0.00,1.01,0.00,2.77,0.00,0.00,337.00,73.00,0.00,71.00,0.00,193.00
2024,3,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",264.00,30.00,7.20,1.00,2.35,0.00,19.45,2.00,0.00,1723.00,280.00,44.00,111.00,0.00,1288.00
2024,3,QX,Horizon Air,HDN,"Hayden, CO: Yampa Valley",11.00,4.00,1.26,0.00,2.74,0.00,0.00,0.00,1.00,147.00,89.00,0.00,58.00,0.00,0.00
2024,3,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,244.00,244.00,0.00,0.00,0.00,0.00
2024,3,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",24.00,4.00,1.54,0.00,2.46,0.00,0.00,0.00,0.00,205.00,139.00,0.00,66.00,0.00,0.00
2024,3,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",31.00,4.00,2.00,0.00,0.03,0.00,1.97,0.00,1.00,222.00,97.00,0.00,1.00,0.00,124.00
2024,3,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",73.00,22.00,3.93,0.00,13.08,0.00,4.98,5.00,0.00,1434.00,514.00,0.00,778.00,0.00,142.00
2024,3,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",122.00,17.00,3.36,0.00,12.64,0.00,1.00,1.00,0.00,562.00,138.00,0.00,400.00,0.00,24.00
2024,3,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",156.00,17.00,2.96,1.00,5.48,0.00,7.56,0.00,0.00,659.00,131.00,17.00,132.00,0.00,379.00
2024,3,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",11.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,37.00
2024,3,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",99.00,14.00,5.00,0.00,6.00,0.00,3.00,0.00,0.00,464.00,231.00,0.00,173.00,0.00,60.00
2024,3,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",53.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,134.00,113.00,0.00,21.00,0.00,0.00
2024,3,QX,Horizon Air,OME,"Nome, AK: Nome Airport",31.00,6.00,1.84,1.59,2.57,0.00,0.00,0.00,0.00,414.00,121.00,172.00,121.00,0.00,0.00
2024,3,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",56.00,6.00,5.17,0.00,0.00,0.00,0.83,0.00,0.00,272.00,167.00,0.00,0.00,0.00,105.00
2024,3,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",31.00,5.00,2.87,0.00,1.13,0.00,1.00,2.00,1.00,288.00,187.00,0.00,25.00,0.00,76.00
2024,3,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",176.00,62.00,4.50,0.00,14.10,0.00,43.40,7.00,0.00,3503.00,463.00,0.00,555.00,0.00,2485.00
2024,3,QX,Horizon Air,PDX,"Portland, OR: Portland International",977.00,141.00,49.34,0.00,40.31,1.00,50.35,6.00,0.00,6432.00,2560.00,0.00,1015.00,26.00,2831.00
2024,3,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",86.00,11.00,3.56,0.00,6.79,0.00,0.65,1.00,0.00,247.00,82.00,0.00,150.00,0.00,15.00
2024,3,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",101.00,11.00,3.26,0.19,1.81,0.00,5.74,0.00,0.00,726.00,215.00,12.00,69.00,0.00,430.00
2024,3,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",54.00,9.00,3.94,0.00,0.40,0.00,4.65,0.00,2.00,433.00,150.00,0.00,22.00,0.00,261.00
2024,3,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",98.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,378.00,378.00,0.00,0.00,0.00,0.00
2024,3,QX,Horizon Air,RDD,"Redding, CA: Redding Regional",11.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,132.00,132.00,0.00,0.00,0.00,0.00
2024,3,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",124.00,28.00,7.28,0.00,3.78,0.00,16.94,0.00,0.00,1488.00,507.00,0.00,109.00,0.00,872.00
2024,3,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",101.00,13.00,3.44,1.00,2.58,0.00,5.98,3.00,0.00,650.00,164.00,48.00,93.00,0.00,345.00
2024,3,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",112.00,23.00,3.03,0.00,11.13,0.00,8.84,2.00,0.00,1036.00,246.00,0.00,335.00,0.00,455.00
2024,3,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00,168.00,0.00,0.00,0.00,0.00
2024,3,QX,Horizon Air,SBP,"San Luis Obispo, CA: San Luis County Regional",31.00,6.00,2.66,0.00,3.34,0.00,0.00,0.00,0.00,164.00,96.00,0.00,68.00,0.00,0.00
2024,3,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1608.00,206.00,50.86,2.69,62.64,1.79,88.02,8.00,0.00,12423.00,4716.00,416.00,1959.00,32.00,5300.00
2024,3,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",208.00,117.00,3.89,0.35,83.06,0.00,29.71,4.00,0.00,6539.00,279.00,43.00,4163.00,0.00,2054.00
2024,3,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",84.00,10.00,0.72,0.00,3.03,0.00,6.25,0.00,0.00,472.00,27.00,0.00,65.00,0.00,380.00
2024,3,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",172.00,23.00,10.20,0.00,3.41,0.00,9.39,0.00,1.00,1431.00,611.00,0.00,92.00,0.00,728.00
2024,3,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",61.00,22.00,4.63,0.00,6.15,0.00,11.22,0.00,0.00,1840.00,469.00,0.00,337.00,0.00,1034.00
2024,3,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",38.00,4.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,98.00,23.00,24.00,21.00,0.00,30.00
2024,3,QX,Horizon Air,TUS,"Tucson, AZ: Tucson International",54.00,7.00,2.25,0.00,1.48,0.00,3.26,0.00,0.00,235.00,77.00,0.00,30.00,0.00,128.00
2024,3,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62.00,1.00,0.00,0.13,0.87,0.00,0.00,0.00,0.00,52.00,0.00,7.00,45.00,0.00,0.00
2024,3,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",141.00,24.00,9.27,0.00,5.90,0.00,8.82,1.00,0.00,1321.00,574.00,0.00,169.00,0.00,578.00
2024,3,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",55.00,14.00,4.46,0.64,3.20,0.00,5.69,0.00,0.00,619.00,132.00,77.00,65.00,0.00,345.00
2024,3,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",31.00,5.00,2.46,0.00,2.01,0.00,0.53,0.00,0.00,165.00,57.00,0.00,72.00,0.00,36.00
2024,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",553.00,92.00,35.75,1.64,22.24,0.00,32.37,0.00,1.00,4535.00,1695.00,54.00,822.00,0.00,1964.00
2024,3,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",848.00,163.00,48.91,1.64,45.65,0.00,66.80,5.00,0.00,9421.00,2713.00,78.00,1661.00,0.00,4969.00
2024,3,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",147.00,22.00,8.80,0.00,6.37,0.00,6.83,0.00,0.00,837.00,331.00,0.00,143.00,0.00,363.00
2024,3,UA,United Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,11.00,4.62,0.00,3.16,0.00,3.22,0.00,0.00,520.00,264.00,0.00,77.00,0.00,179.00
2024,3,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",520.00,81.00,31.15,1.44,15.30,0.00,33.11,1.00,1.00,4946.00,1942.00,119.00,606.00,0.00,2279.00
2024,3,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",65.00,15.00,2.87,0.00,5.92,0.00,6.21,0.00,0.00,696.00,153.00,0.00,157.00,0.00,386.00
2024,3,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",959.00,186.00,57.75,3.76,55.06,0.00,69.43,7.00,0.00,10164.00,2589.00,242.00,2351.00,0.00,4982.00
2024,3,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31.00,7.00,2.09,0.00,1.65,0.00,3.26,0.00,0.00,588.00,254.00,0.00,68.00,0.00,266.00
2024,3,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",62.00,7.00,3.01,0.00,0.60,0.00,3.39,0.00,0.00,444.00,156.00,0.00,9.00,0.00,279.00
2024,3,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",84.00,19.00,10.70,0.00,3.47,0.00,4.83,0.00,0.00,850.00,401.00,0.00,79.00,0.00,370.00
2024,3,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",83.00,15.00,2.25,0.00,5.99,0.00,6.76,0.00,0.00,917.00,170.00,0.00,134.00,0.00,613.00
2024,3,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",243.00,49.00,15.84,1.68,15.62,0.00,15.86,3.00,0.00,2166.00,636.00,95.00,454.00,0.00,981.00
2024,3,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",185.00,31.00,8.33,0.00,5.36,0.00,17.31,0.00,4.00,1942.00,390.00,0.00,227.00,0.00,1325.00
2024,3,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",184.00,30.00,10.64,0.96,8.23,0.00,10.17,0.00,1.00,1568.00,667.00,30.00,285.00,0.00,586.00
2024,3,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93.00,10.00,6.92,0.00,1.75,0.00,1.33,0.00,0.00,471.00,382.00,0.00,39.00,0.00,50.00
2024,3,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",804.00,146.00,32.41,1.27,34.56,0.07,77.69,1.00,0.00,10527.00,1912.00,65.00,1205.00,4.00,7341.00
2024,3,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",350.00,70.00,27.60,2.39,19.48,0.38,20.14,1.00,0.00,3161.00,1125.00,98.00,630.00,17.00,1291.00
2024,3,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",217.00,41.00,15.94,1.97,10.36,0.00,12.74,0.00,2.00,1827.00,702.00,71.00,264.00,0.00,790.00
2024,3,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",61.00,12.00,4.45,0.00,2.19,0.00,5.37,1.00,0.00,638.00,147.00,0.00,79.00,0.00,412.00
2024,3,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",167.00,42.00,13.16,0.92,6.98,0.00,20.94,1.00,0.00,2842.00,921.00,117.00,344.00,0.00,1460.00
2024,3,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",553.00,104.00,35.83,1.21,28.02,0.00,38.94,0.00,1.00,7232.00,2371.00,51.00,1067.00,0.00,3743.00
2024,3,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8552.00,1167.00,367.65,24.02,362.81,0.00,412.53,76.00,9.00,78600.00,31740.00,1475.00,12447.00,0.00,32938.00
2024,3,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",659.00,151.00,47.38,4.04,60.36,0.00,39.21,3.00,6.00,8750.00,2247.00,456.00,2580.00,0.00,3467.00
2024,3,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",62.00,12.00,2.64,0.00,4.48,0.00,4.88,1.00,0.00,683.00,50.00,0.00,116.00,0.00,517.00
2024,3,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",155.00,28.00,11.09,0.00,5.07,0.00,11.84,0.00,0.00,2157.00,1151.00,0.00,147.00,0.00,859.00
2024,3,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",189.00,36.00,12.23,0.00,6.03,0.00,17.74,0.00,0.00,2107.00,612.00,0.00,172.00,0.00,1323.00
2024,3,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",120.00,22.00,7.10,1.00,6.76,0.00,7.14,0.00,2.00,1504.00,706.00,66.00,201.00,0.00,531.00
2024,3,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",31.00,4.00,1.08,0.00,1.29,0.00,1.63,0.00,0.00,123.00,30.00,0.00,24.00,0.00,69.00
2024,3,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",120.00,17.00,6.59,0.00,3.56,0.00,6.84,0.00,0.00,1151.00,282.00,0.00,139.00,0.00,730.00
2024,3,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",6027.00,935.00,304.61,16.77,276.02,0.00,337.60,43.00,10.00,71749.00,23513.00,1351.00,17267.00,0.00,29618.00
2024,3,UA,United Air Lines Network,EYW,"Key West, FL: Key West International",122.00,30.00,1.34,0.65,24.18,0.00,3.83,0.00,0.00,2642.00,205.00,62.00,1765.00,0.00,610.00
2024,3,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",62.00,8.00,1.92,0.00,3.46,0.00,2.62,0.00,0.00,371.00,100.00,0.00,164.00,0.00,107.00
2024,3,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",883.00,246.00,50.87,8.14,124.87,0.00,62.12,6.00,2.00,18904.00,3503.00,925.00,9479.00,0.00,4997.00
2024,3,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",83.00,21.00,8.10,0.00,4.86,0.00,8.04,0.00,0.00,1053.00,385.00,0.00,212.00,0.00,456.00
2024,3,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",80.00,15.00,6.15,0.00,2.30,0.00,6.55,1.00,0.00,729.00,240.00,0.00,86.00,0.00,403.00
2024,3,UA,United Air Lines Network,GJT,"Grand Junction, CO: Grand Junction Regional",62.00,9.00,3.25,0.00,2.05,0.00,3.69,1.00,0.00,352.00,123.00,0.00,47.00,0.00,182.00
2024,3,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",143.00,27.00,11.43,0.00,2.42,0.00,13.15,1.00,0.00,1867.00,686.00,0.00,163.00,0.00,1018.00
2024,3,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",60.00,14.00,4.73,1.04,2.09,0.00,6.15,0.00,0.00,1113.00,224.00,227.00,119.00,0.00,543.00
2024,3,UA,United Air Lines Network,GUM,"Guam, TT: Guam International",62.00,7.00,3.44,0.00,2.46,0.00,1.10,0.00,0.00,295.00,184.00,0.00,75.00,0.00,36.00
2024,3,UA,United Air Lines Network,HDN,"Hayden, CO: Yampa Valley",177.00,25.00,12.19,1.31,6.18,0.00,5.33,4.00,1.00,1351.00,858.00,26.00,170.00,0.00,297.00
2024,3,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",446.00,85.00,40.51,1.00,23.80,0.00,19.69,2.00,2.00,5821.00,2508.00,96.00,955.00,0.00,2262.00
2024,3,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2752.00,461.00,137.99,6.90,154.67,0.00,161.44,9.00,3.00,29626.00,9387.00,709.00,6646.00,0.00,12884.00
2024,3,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5823.00,945.00,275.91,15.03,356.77,0.65,296.65,27.00,32.00,71270.00,21191.00,1619.00,18980.00,82.00,29398.00
2024,3,UA,United Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",61.00,8.00,3.11,0.00,1.07,0.00,3.82,0.00,0.00,301.00,119.00,0.00,25.00,0.00,157.00
2024,3,UA,United Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",190.00,42.00,19.36,1.00,7.64,0.23,13.78,2.00,0.00,2013.00,770.00,22.00,288.00,16.00,917.00
2024,3,UA,United Air Lines Network,JAC,"Jackson, WY: Jackson Hole",221.00,34.00,5.23,3.76,5.93,0.00,19.09,7.00,8.00,2570.00,188.00,386.00,335.00,0.00,1661.00
2024,3,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",357.00,81.00,22.40,0.88,24.57,0.00,33.15,1.00,1.00,4551.00,1175.00,44.00,1025.00,0.00,2307.00
2024,3,UA,United Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",131.00,20.00,8.41,0.00,4.84,0.00,6.75,0.00,0.00,1575.00,682.00,0.00,127.00,0.00,766.00
2024,3,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1418.00,356.00,106.05,3.48,75.51,2.00,168.96,6.00,7.00,18385.00,4981.00,325.00,2862.00,55.00,10162.00
2024,3,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",246.00,46.00,12.95,1.03,9.75,0.60,21.68,0.00,0.00,2190.00,568.00,20.00,393.00,53.00,1156.00
2024,3,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",179.00,41.00,7.06,1.00,5.18,0.00,27.76,0.00,1.00,2179.00,348.00,26.00,182.00,0.00,1623.00
2024,3,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",470.00,124.00,47.62,1.53,20.17,1.98,52.69,4.00,0.00,7695.00,3050.00,113.00,1004.00,181.00,3347.00
2024,3,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",582.00,136.00,42.70,0.00,19.65,0.00,73.65,3.00,0.00,6944.00,1938.00,0.00,783.00,0.00,4223.00
2024,3,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",603.00,399.00,74.76,3.58,228.87,0.49,91.30,4.00,0.00,24935.00,5702.00,242.00,12791.00,11.00,6189.00
2024,3,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2360.00,409.00,106.81,0.20,51.71,2.81,247.47,12.00,0.00,22394.00,5405.00,17.00,1632.00,168.00,15172.00
2024,3,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",364.00,118.00,36.27,2.29,27.97,1.00,50.48,2.00,0.00,7296.00,1955.00,104.00,1411.00,255.00,3571.00
2024,3,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",1075.00,246.00,97.58,2.23,40.21,1.51,104.46,6.00,3.00,12433.00,4120.00,145.00,1664.00,50.00,6454.00
2024,3,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2513.00,485.00,121.01,0.00,56.51,1.24,306.24,15.00,2.00,24902.00,5815.00,0.00,1713.00,33.00,17341.00
2024,3,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1279.00,226.00,68.17,0.00,24.86,0.87,132.11,7.00,1.00,10417.00,3220.00,0.00,680.00,23.00,6494.00
2024,3,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",588.00,172.00,42.97,4.26,69.91,1.00,53.86,12.00,1.00,10235.00,2527.00,405.00,3847.00,20.00,3436.00
2024,3,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",3473.00,709.00,196.69,5.16,114.81,6.92,385.41,20.00,0.00,38978.00,9575.00,570.00,4617.00,282.00,23934.00
2024,3,WN,Southwest Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",127.00,37.00,11.43,0.86,7.00,0.00,17.71,0.00,0.00,1981.00,488.00,234.00,288.00,0.00,971.00
2024,3,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",2611.00,746.00,170.09,6.78,285.38,1.57,282.18,40.00,8.00,51476.00,10560.00,694.00,20698.00,100.00,19424.00
2024,3,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",472.00,124.00,41.72,0.38,16.54,1.04,64.34,4.00,0.00,6386.00,1765.00,18.00,633.00,39.00,3931.00
2024,3,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",389.00,120.00,33.75,0.00,20.07,0.74,65.44,5.00,0.00,5427.00,1363.00,0.00,596.00,23.00,3445.00
2024,3,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",168.00,26.00,7.34,0.00,3.72,0.00,14.94,1.00,0.00,1070.00,190.00,0.00,233.00,0.00,647.00
2024,3,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",54.00,6.00,3.79,0.00,0.08,0.00,2.13,0.00,0.00,558.00,416.00,0.00,13.00,0.00,129.00
2024,3,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56.00,10.00,3.10,1.00,1.00,0.00,4.90,0.00,0.00,1154.00,238.00,51.00,15.00,0.00,850.00
2024,3,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",65.00,18.00,7.62,0.00,5.06,0.00,5.32,0.00,0.00,1137.00,461.00,0.00,127.00,0.00,549.00
2024,3,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",51.00,8.00,2.95,0.00,1.24,0.00,3.80,0.00,0.00,533.00,262.00,0.00,33.00,0.00,238.00
2024,3,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",52.00,11.00,3.64,0.68,0.00,0.00,6.68,2.00,0.00,1049.00,267.00,15.00,0.00,0.00,767.00
2024,3,YV,Mesa Airlines Inc.,BIL,"Billings, MT: Billings Logan International",25.00,8.00,2.28,0.00,1.00,0.00,4.72,1.00,0.00,698.00,180.00,0.00,21.00,0.00,497.00
2024,3,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",24.00,3.00,0.65,0.00,0.79,0.00,1.57,0.00,0.00,231.00,51.00,0.00,33.00,0.00,147.00
2024,3,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",56.00,11.00,5.62,0.00,0.40,0.00,4.98,2.00,0.00,784.00,291.00,0.00,12.00,0.00,481.00
2024,3,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",78.00,19.00,9.96,1.14,2.73,0.00,5.17,1.00,1.00,2306.00,1036.00,156.00,71.00,0.00,1043.00
2024,3,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",30.00,4.00,2.00,1.00,0.62,0.00,0.38,0.00,1.00,857.00,788.00,23.00,36.00,0.00,10.00
2024,3,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",25.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,71.00
2024,3,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",25.00,10.00,4.98,0.00,1.55,0.00,3.47,0.00,0.00,448.00,174.00,0.00,86.00,0.00,188.00
2024,3,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",29.00,2.00,0.10,0.00,1.00,0.00,0.90,1.00,0.00,69.00,5.00,0.00,21.00,0.00,43.00
2024,3,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",20.00,3.00,1.86,0.00,0.29,0.00,0.85,0.00,0.00,178.00,62.00,0.00,9.00,0.00,107.00
2024,3,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",43.00,9.00,3.57,0.00,0.39,0.00,5.04,0.00,0.00,851.00,125.00,0.00,14.00,0.00,712.00
